ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
211.721,0.847879,0.263783,166.288,12.4329,0.268998,0.91878, 10.1076, 17.8474,0.426372,1.0028,19.045,3.38746,0.677732,4.12488,0.697585,5.40634,0.548127,2.055,0.05,2.055,0.05,-408.861
267.872,0.837383,0.472535,183.933,44.0897,0.306912,1.09905, 3.7647, 19.9659,0.408924,1.00549,4.25335,4.08113,0.842351,4.09867,0.679061,5.67431,0.581605,2.055,0.05,2.055,0.05,-399.325
282.54,0.818314,0.254917,177.162,8.75961,0.335684,1.07388, 10.3067, 23.187,0.390078,1.02585,23.2403,4.22906,0.964045,4.31842,0.715032,5.32738,0.483299,2.055,0.05,2.055,0.05,-395.083
284.209,0.829182,0.524964,192.347,45.1846,0.252408,0.952117, 8.06889, 21.0957,0.350601,1.00509,13.7691,3.649,0.674014,3.97421,0.633519,4.96235,0.401599,2.055,0.05,2.055,0.05,-387.18
359.711,0.750003,0.573279,198.102,104.003,0.24739,1.12301, 8.09383, 26.752,0.372976,0.988772,10.0819,3.99349,0.897237,3.94667,0.61964,5.24819,0.52599,2.055,0.05,2.055,0.05,-391.759
243.157,0.820525,0.598007,197.531,172.756,0.255036,0.881207, 9.55223, 17.9606,0.349718,1.00592,22.6846,3.67715,0.68826,3.96576,0.65058,5.2397,0.515439,2.055,0.05,2.055,0.05,-401.652
325.818,0.933291,0.542993,220.331,83.1666,0.235568,1.00429, 7.24834, 21.8529,0.324287,0.994865,16.2942,3.20944,0.615633,3.9869,0.647522,5.12493,0.457659,2.055,0.05,2.055,0.05,-395.699
334.601,0.69828,0.661112,202.323,208.229,0.292223,1.05988, 11.3097, 24.592,0.3305,0.999474,19.6195,3.80377,0.777614,3.944,0.657851,5.12989,0.491807,2.055,0.05,2.055,0.05,-386.386
339.063,0.853695,0.585294,220.168,95.9097,0.272505,1.04614, 9.15208, 22.5832,0.34382,0.992546,17.1626,3.73687,0.654934,4.18325,0.656627,5.193,0.449168,2.055,0.05,2.055,0.05,-393.469
344.786,0.857097,0.580975,212.217,79.0238,0.287966,1.09768, 8.11586, 23.2122,0.336831,0.994117,12.9228,3.76137,0.710619,4.08416,0.64172,5.32819,0.528396,2.055,0.05,2.055,0.05,-394.566
384.434,0.769021,0.324928,218.423,16.645,0.258768,0.877553, 9.26675, 26.1553,0.330781,1.00521,11.9265,3.98258,0.717134,4.10499,0.636273,5.22532,0.463563,2.055,0.05,2.055,0.05,-387.249
456.513,0.741458,0.43589,200.73,19.5778,0.256811,0.833836, 12.3765, 33.1737,0.369582,0.996189,12.1353,4.00174,0.672737,4.21122,0.709188,5.28283,0.522283,2.055,0.05,2.055,0.05,-397.763
331.581,0.817914,0.346682,171.548,17.2222,0.27666,0.960457, 9.22987, 26.5729,0.417488,1.01776,10.2383,3.5203,0.595995,4.12345,0.686314,5.60218,0.582503,2.055,0.05,2.055,0.05,-397.87
333.049,0.858993,0.3359,183.366,17.1897,0.241456,0.917508, 7.71466, 24.3,0.440511,0.998654,11.1119,3.89188,0.71903,4.1627,0.685641,5.18317,0.509784,2.055,0.05,2.055,0.05,-399.764
277.343,0.828657,0.471813,169.935,42.6598,0.274262,0.877973, 6.96477, 21.0444,0.419819,1.0034,9.07693,3.63612,0.68889,4.07573,0.665245,5.45034,0.561817,2.055,0.05,2.055,0.05,-405.157
254.645,0.878276,0.468829,164.97,83.3303,0.210002,0.830126, 7.81852, 20.5102,0.407785,0.9948,11.6172,3.19118,0.516804,3.95271,0.656382,5.36756,0.529761,2.055,0.05,2.055,0.05,-399.757
254.192,0.846188,0.583184,171.691,131.285,0.25983,1.0439, 8.40855, 20.3863,0.406649,0.996933,15.6354,3.01344,0.503813,3.86702,0.618695,5.29613,0.536302,2.055,0.05,2.055,0.05,-394.231
315.053,0.685968,0.217562,190.897,6.66365,0.233246,1.19061, 9.52873, 24.882,0.363784,1.00147,12.2999,3.28857,0.542552,4.07748,0.650694,5.39457,0.538821,2.055,0.05,2.055,0.05,-384.992
258.687,0.874211,0.418181,188.376,33.4921,0.262746,0.830182, 8.77355, 20.8586,0.371661,1.00964,14.6114,3.19855,0.53257,4.15816,0.697397,5.24097,0.543066,2.055,0.05,2.055,0.05,-376.842
226.103,0.81803,0.473327,165.486,53.8267,0.302436,0.985062, 6.55457, 18.7893,0.402715,1.00529,12.5983,3.58442,0.717634,3.92871,0.634628,5.11443,0.467468,2.055,0.05,2.055,0.05,-406.207
289.203,0.808294,0.404439,160.465,37.8278,0.230193,0.819302, 8.89596, 25.0454,0.430004,0.990857,19.422,3.72841,0.694813,3.92111,0.61437,5.21971,0.513479,2.055,0.05,2.055,0.05,-403.506
