N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
426.506,534.982,607.819,157.904,64.7756,5.61892,4.27623,2.52266,12.8449
595.922,832.093,689.544,132.211,107.858,4.88868,29.0722,0.327156,14.2063
457.149,643.402,705.752,175.691,40.0051,10.7993,37.5524,0.700587,3.52943
173.333,428.679,624.246,94.0333,65.6931,25.7666,19.5417,1.56061,0.284489
331.436,701.74,935.876,90.7809,24.5598,7.34807,11.5802,0.409389,12.7089
445.874,686.984,526.685,162.022,57.1681,5.89318,0.889299,8.38405,12.3411
430.752,583.415,639.892,190.529,56.6494,2.04597,0.178462,26.3017,1.67118
497.891,694.099,623.692,217.924,53.7894,1.23083,0.664554,15.505,2.0496
364.696,548.141,897.238,53.8253,32.0719,6.76337,10.618,0.490438,11.8929
187.861,536.401,628.072,92.2534,56.9668,33.1519,2.0479,18.8405,2.04909
331.014,600.875,476.157,195.685,45.9185,1.09796,33.2816,2.60557,8.52705
382.599,662.143,699.254,93.0281,32.3353,3.92332,36.1012,2.18549,7.41053
139.627,444.427,707.821,149.703,87.9675,1.32606,10.2865,6.80974,12.955
227.224,443.15,581.866,183.482,69.2818,18.5319,27.827,1.85195,1.99283
206.181,624.087,454.613,137.064,43.6762,4.03801,12.6937,5.34282,20.0865
172.389,561.195,448.311,75.146,74.6871,4.39489,5.29874,9.96326,23.3677
244.568,521.682,644.19,48.4494,99.036,7.52665,5.03864,10.8278,4.08597
300.256,432.089,439.203,150.059,66.3674,17.6255,7.93987,6.39068,1.26233
359.963,695.098,555.044,95.4185,72.7886,22.8402,0.211093,5.15031,5.17658
301.974,485.031,626.093,66.8571,44.5415,14.417,3.48987,6.68752,1.82742
353.876,541.325,616.989,114.916,80.051,0.55204,2.93521,3.00291,19.4014
281.685,311.003,1040.93,84.9826,58.3193,0.29987,6.21761,4.65599,13.087
341.31,631.677,798.58,119.713,48.0663,4.92161,11.3327,0.833314,13.3826
451.708,537.196,618.837,158.582,63.422,7.41258,1.22223,3.3235,8.98763
386.577,438.629,514.372,67.8223,36.7661,3.39395,21.7591,9.07159,13.4689
568.487,713.054,682.9,120.7,123.256,6.81564,2.05219,12.94,3.53387
627.736,652.766,765.315,184.382,114.002,4.33512,5.21513,12.1911,6.73389
606.925,685.053,862.322,123.382,55.3724,13.6099,7.18108,2.40763,11.9801
263.145,539.283,432.993,124.594,62.8429,6.0715,14.2644,11.7265,1.55844
550.764,522.755,812.256,159.824,94.0857,11.4941,18.6568,17.0337,1.69303
484.099,714.206,761.037,169.629,56.2765,20.4915,12.4673,3.65887,5.8358
360.538,640.579,619.06,101.985,29.9563,3.88969,12.5572,0.692409,14.3408
367.263,741.934,460.891,142.444,42.6536,30.1752,14.1042,0.402121,3.55974
319.2,470.306,491.59,182.686,34.8095,17.8257,0.34315,11.6663,11.2762
225.334,692.035,551.967,113.952,28.5738,17.1702,13.3798,6.92514,0.233082
290.302,712.76,492.522,136.432,36.424,5.18199,4.24354,22.6813,5.79403
458.056,696.957,637.395,159.619,54.0024,5.90692,5.23346,0.997099,5.48806
312.535,602.196,400.784,294.533,34.23,12.9652,6.40342,1.88927,2.91699
320.913,836.999,432.742,129.192,90.9015,11.6428,1.01391,7.892,10.9607
521.948,779.972,631.466,104.738,102.933,9.61549,50.4509,14.1211,0.899466
468.85,568.728,656.753,178.49,38.4291,20.8644,3.22701,1.08587,4.3512
330.988,646.068,541.101,55.0791,35.2168,22.9551,9.19971,3.70576,6.93698
270.178,843.404,459.936,156.125,95.5208,15.9551,5.69589,4.16348,9.89506
526.022,523.701,571.167,111.721,73.9819,1.12791,18.8994,6.91537,2.95387
588.39,741.784,623.948,108.401,91.9007,6.98179,13.4096,1.18963,0.682375
462.133,566.43,888.242,153.496,28.5565,30.4854,0.177911,1.912,23.6157
331.273,818.941,864.122,97.8733,47.0345,11.1373,2.30509,0.0130651,3.81095
406.416,638.813,806.637,75.5802,119.426,2.60863,8.03747,0.284525,15.2092
315.426,751.651,573.828,108.135,60.3227,6.87513,5.18262,5.07097,4.03216
318.114,539.604,637.47,45.2664,100.032,5.01586,0.347915,9.25548,11.0821
363.369,599.85,674.471,83.9164,86.6526,11.8432,5.61849,0.19938,20.7486
251.004,518.254,693.447,160.251,40.9503,0.232662,0.392711,6.70228,39.6859
340.962,507.52,528.16,150.295,34.655,8.93898,2.2612,4.1084,20.6571
242.822,849.34,480.655,212.274,57.2153,2.54405,4.80206,13.1964,1.54123
545.42,859.257,916.409,114.622,17.9588,1.57856,3.0391,13.4159,3.13792
530.405,705.309,876.618,80.9372,60.0069,10.9267,3.73412,6.13306,2.79991
587.25,681.584,791.466,72.8398,95.5399,9.03338,32.4848,38.249,0.096064
280.266,568.138,474.417,231.662,50.002,3.95452,8.78164,3.92564,0.694488
313.215,796.461,526.197,149.765,114.891,0.122113,15.464,0.994669,4.12252
