ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
455.215,0.549,0.397151,217.602,131.501,0.265607,1.2162, 38.6272, 73.6738,0.559015,1.00959,26.2248,4.61011,0.915824,3.30324,0.414022,5.72275,0.544868,2.055,0.05,2.055,0.05,-765.538
302.208,0.663645,0.488655,199.991,181.311,0.318412,1.11657, 37.058, 54.3864,0.541599,1.00212,35.846,5.2456,1.23003,3.42913,0.473428,5.6489,0.518954,2.055,0.05,2.055,0.05,-753.861
253.485,0.644979,0.448815,200.312,238.423,0.283393,1.3244, 18.0616, 45.442,0.561734,0.988356,30.4508,4.92215,1.10905,3.29316,0.415422,5.67866,0.541188,2.055,0.05,2.055,0.05,-778.356
521.948,0.572931,0.374434,233.866,139.444,0.314993,1.46179, 64.5285, 81.1475,0.489567,0.99594,34.0612,5.62737,1.36406,3.46959,0.463417,5.72346,0.534863,2.055,0.05,2.055,0.05,-757.78
349.424,0.822006,0.363849,226.962,187.839,0.307766,1.36878, 38.7496, 56.6562,0.503754,0.996077,42.3907,5.52331,1.19419,3.36527,0.485718,5.70422,0.537618,2.055,0.05,2.055,0.05,-771.844
300.709,0.753216,0.485147,222.677,264.432,0.262931,1.16482, 11.4886, 46.1058,0.51143,0.993087,13.0087,4.98244,1.10368,3.39241,0.475855,5.63877,0.540073,2.055,0.05,2.055,0.05,-761.404
304.18,0.678891,0.428444,199.167,144.171,0.326001,1.29916, 25.2942, 54.2456,0.567635,0.996938,26.0907,5.32333,1.13932,3.34118,0.43789,5.64795,0.539286,2.055,0.05,2.055,0.05,-768.506
272.108,0.682533,0.252145,197.417,59.4871,0.344198,1.18063, 68.4284, 50.9199,0.532434,1.0084,37.9658,5.58028,1.24512,3.29336,0.426353,5.71643,0.539574,2.055,0.05,2.055,0.05,-772.423
390.44,0.749646,0.488014,198.066,395.324,0.245387,0.95244, 60.5514, 68.173,0.543848,0.983682,30.1757,4.91634,1.09222,3.13387,0.351841,5.69048,0.519562,2.055,0.05,2.055,0.05,-774.123
355.194,0.61266,0.427505,207.463,258.429,0.297223,1.47728, 27.838, 60.9045,0.55219,1.00514,19.0452,4.77305,1.08241,3.30488,0.404573,5.68206,0.520492,2.055,0.05,2.055,0.05,-762.661
