TAC,B2021,B2022,B0,04B0,03B0,02B0,B1951,B2022B2021,B202204B0,B202202B0,B2022B1951,F2020,F2021,F2021F2020,U2021,U2021U2020,PropAge3,PropAge4to10,UT,U20
0,3.9104,3.54786,47.9085,19.1634,14.3726,9.58171,26.1645,0.907286,0.185137,0.370274,0.135598,0,0,nan,0,nan,0.521734,0.196588,0,0
0,6.64648,7.24575,47.5934,19.0374,14.278,9.51868,32.9102,1.09016,0.380607,0.761214,0.220167,0,0,nan,0,nan,0.254562,0.440473,0,0
0,19.0592,18.2619,43.2407,17.2963,12.9722,8.64815,27.0969,0.958165,1.05583,2.11165,0.673947,0,0,nan,0,nan,0.269478,0.639056,0,0
0,14.9832,17.9924,44.841,17.9364,13.4523,8.9682,28.104,1.20084,1.00312,2.00625,0.640208,0,0,nan,0,nan,0.263593,0.464318,0,0
0,21.2742,19.131,54.1351,21.654,16.2405,10.827,25.0063,0.89926,0.883485,1.76697,0.765049,0,0,nan,0,nan,0.446096,0.404174,0,0
0,13.0199,23.9455,48.8163,19.5265,14.6449,9.76326,24.8961,1.83914,1.2263,2.45261,0.961816,0,0,nan,0,nan,0.372254,0.50808,0,0
0,22.178,40.0821,46.7153,18.6861,14.0146,9.34305,21.4802,1.80729,2.14502,4.29004,1.866,0,0,nan,0,nan,0.110894,0.2619,0,0
0,57.1989,57.0351,46.9184,18.7674,14.0755,9.38368,32.3849,0.997136,3.03906,6.07812,1.76117,0,0,nan,0,nan,0.689596,0.199535,0,0
0,35.7565,39.7061,40.082,16.0328,12.0246,8.0164,32.9253,1.11046,2.47656,4.95311,1.20595,0,0,nan,0,nan,0.477018,0.398808,0,0
0,22.0594,30.414,44.3079,17.7232,13.2924,8.86158,23.1243,1.37873,1.71606,3.43212,1.31524,0,0,nan,0,nan,0.367995,0.366381,0,0
