N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
584.907,306.683,365.05,1.7568,44.5224,10.8056,23.0052,0.160517,0.26668
381.146,184.026,258.381,1.31365,5.24849,25.4846,1.34813,2.01843,3.86505
361.055,201.819,256.953,0.639907,9.96789,2.92186,30.4532,0.656363,1.51945
266.624,189.176,287.186,1.15196,15.6757,22.8491,3.28046,3.43221,10.5063
589.665,321.888,340.847,5.74614,7.2418,2.74156,0.100833,3.62928,40.4329
503.371,310.88,311.652,54.9212,2.34395,3.45214,0.187732,1.22971,8.57696
293.018,293.05,284.555,78.4656,0.610263,0.133099,0.550712,6.89397,1.23877
380.952,245.18,337.168,49.3796,3.10397,0.0366114,1.6851,0.31034,0.157424
446.587,295.765,251.611,37.3941,1.56362,0.462721,0.549699,1.27341,1.59425
454.74,231.07,189.459,2.36242,29.9222,20.6977,0.293795,2.79915,12.7805
352.598,266.668,179.76,1.56242,5.66155,35.4429,0.957421,2.48836,0.566947
701.053,279.488,238.281,4.68206,52.9982,1.02914,1.55357,0.0118985,1.79524
493.202,173.52,347.544,5.64715,39.0266,2.62983,0.763378,0.730734,26.6693
369.421,231.778,269.109,11.0886,9.60447,2.42517,11.1043,2.24012,2.56852
672.657,294.634,257.227,5.11559,8.84305,3.70467,12.7246,32.1272,0.144075
615.997,233.848,345.795,10.7114,23.915,39.7502,2.273,22.2415,0.144041
495.877,403.417,302.424,19.3412,46.4322,38.9522,0.240036,2.09902,2.72795
358.122,382.025,252.168,6.60352,30.5859,33.5577,0.847562,7.32313,2.12721
447.721,263.873,275.859,15.047,19.4793,0.203712,17.576,1.31421,13.3979
428.453,303.596,250.498,3.77471,74.8612,17.634,1.24097,0.434193,0.541985
534.375,430.25,355.772,14.2671,53.0799,0.913518,5.37803,0.00319381,0.159681
1002.07,440.804,520.497,16.8692,14.3781,1.56127,84.3718,0.103076,0.114201
955.721,379.5,523.099,4.47193,20.9566,0.74735,52.2638,0.741402,0.0253417
574.023,248.577,260.488,5.91086,21.4842,0.279551,35.2258,3.54017,3.29844
456.169,408.204,195.153,32.3615,3.99073,4.00564,2.78013,1.20215,22.3878
448.261,253.75,368.391,8.27419,37.0435,1.6005,3.86094,4.19001,13.6807
552.139,182.335,274.315,3.53481,16.488,17.9337,0.187408,7.3334,6.93307
446.423,199.567,221.019,8.56464,22.164,15.6447,3.56786,3.29256,0.55265
243.645,73.1594,261.699,19.3655,0.103183,3.03679,2.18019,1.8429,0.124853
277.652,200.212,223.033,28.4821,0.236736,0.618094,0.531676,0.407363,1.2713
423.387,350.82,246.832,52.3393,0.434363,5.89921,9.3418,0.28438,3.44977
440.761,299.629,342.514,7.38804,0.479439,17.2575,28.1752,0.341621,7.28951
546.328,192.898,397.898,9.1217,5.30003,38.882,23.8916,0.0300672,3.86628
509.895,196.658,280.135,14.5551,25.6095,4.84968,24.9963,3.45248,3.95322
490.765,178.067,220.169,6.88838,18.01,11.6148,4.58615,0.924995,29.791
499.678,219.06,448.162,12.0199,16.0903,36.3145,3.73363,4.14351,2.41144
882.982,511.97,416.631,27.2471,28.199,3.51747,31.9242,0.659584,0.883433
1099.37,429.698,564.145,13.0247,110.62,0.354488,31.8399,2.35322,6.92441
1121.85,376.987,353.572,21.9207,17.4811,53.7895,1.48717,0.492819,0.883366
426.733,252.975,350.1,2.15036,21.9652,10.5864,15.5499,0.454843,7.7755
296.308,302.76,304.846,10.9385,19.0904,1.16405,0.976634,2.65916,23.5485
318.492,193.73,287.554,24.1168,5.73812,3.91551,0.261804,6.49136,2.17338
327.51,285.334,251.299,25.5559,4.30682,14.2339,16.3898,9.22719,12.7678
958.11,451.783,511.156,41.2557,16.7795,5.81346,3.4698,30.8119,6.48163
983.926,606.211,578.236,53.227,18.2569,7.62846,2.85269,6.17489,29.1926
1025.59,667.711,545.147,16.946,9.92232,3.30081,18.2717,40.9918,10.993
1028.45,546.626,454.65,3.88169,1.32596,10.3025,2.87653,0.496042,134.906
488.613,293.787,382.61,7.97315,33.6371,1.78939,0.880124,0.240833,2.49257
373.953,320.694,298.255,12.602,1.80195,17.3179,1.08823,0.338191,20.2128
362.474,377.179,330.204,20.403,0.982342,22.8769,14.0364,10.992,3.76222
646.689,258.082,406.697,6.31406,57.9194,0.551647,0.0249106,4.52367,7.66128
357.298,348.058,262.525,4.9148,10.3618,21.3546,0.320093,1.34554,11.0341
330.169,281.447,342.706,4.15604,9.25878,12.434,0.0775861,1.91602,13.4727
458.683,180.145,335.594,43.4138,5.30914,14.2219,14.3374,1.09876,0.474789
487.752,194.72,320.814,34.8436,6.6842,12.4937,0.254158,19.6565,4.53487
420.121,261.665,334.014,20.8798,22.415,7.81276,1.19832,11.5454,0.682026
432.096,300.008,437.263,22.6143,34.0856,22.8165,2.82697,4.99579,0.967142
328.045,297.09,306.964,21.8283,4.30035,23.8485,27.9867,0.216443,11.7751
279.201,343.082,293.855,56.6601,3.56256,2.3872,0.887123,0.424033,4.38184
662.004,215.019,353.673,67.1753,9.3457,1.06594,0.2417,0.7882,7.27351
375.138,283.71,277.399,1.4308,32.4019,11.581,0.294549,0.45197,0.448678
502.812,499.815,416.725,6.62487,30.4059,0.570614,1.5119,46.2757,1.00855
584.028,344.127,636.905,3.78648,3.69084,3.44038,30.5355,33.0099,0.0154022
596.767,305.105,377.221,13.4289,23.0549,0.489349,5.6467,0.124526,75.4578
753.692,383.587,491.68,0.3824,20.277,90.937,12.3846,1.75526,3.34737
346.986,227.027,228.409,1.36997,2.81563,2.46586,22.6528,0.134718,9.55512
475.802,250.817,266.28,1.982,11.9125,0.63575,13.9538,34.2261,1.8166
366.092,216.456,300.224,2.36917,1.42662,25.1678,0.969258,43.1326,9.42542
455.175,309.406,300.895,6.22088,0.220922,35.3765,2.95325,13.5072,2.25979
569.736,412.719,452.214,75.1569,6.06411,0.90628,0.0421515,0.339685,0.0823118
456.765,254.042,415.647,48.7845,1.21173,3.45339,14.3703,1.73984,3.75459
601.255,332.526,338.83,9.97761,4.13459,18.3279,3.52601,41.3279,27.0006
549.184,181.124,375.926,22.1718,11.8593,7.8782,5.65976,2.90185,0.636559
395.128,278.801,514.397,7.22053,27.3177,23.1378,2.80842,3.2506,42.754
771.571,332.005,354.58,6.22751,52.9998,7.07775,1.84955,2.09875,1.08813
398.952,433.468,267.661,18.0227,60.5679,18.4223,0.996116,0.899856,11.8641
437.951,369.957,292.604,21.7897,19.6918,12.1235,0.57391,0.0797335,17.4249
375.466,187.922,316.946,19.5944,6.48065,2.64969,0.871548,25.9713,8.5822
498.664,272.419,346.261,12.1098,18.6174,12.942,0.397942,18.5302,0.561785
250.723,239.357,306.008,11.4349,0.643757,57.8642,16.7494,13.461,0.295972
382.619,305.601,266.511,1.18927,43.772,9.00067,17.5437,8.86611,8.45742
469.295,218.578,296.765,21.8336,2.52705,35.7361,0.36166,2.05096,3.16301
454.415,303.751,339.34,12.4691,9.11656,42.46,0.334075,19.641,0.789664
485.46,215.495,277.734,31.7321,1.37532,16.0006,0.435349,0.0343873,17.8522
634.906,226.28,296.836,7.31066,17.8103,0.183213,0.436094,0.376254,7.62941
512.902,323.128,485.5,58.3726,6.40284,2.28521,10.2817,0.118146,0.0676413
399.105,227.081,308.531,2.7154,20.9878,5.73676,7.50762,1.85704,1.28401
432.329,178.301,334.228,5.69225,4.39771,26.0756,0.159978,17.6873,2.26049
238.582,279.83,295.615,34.1604,3.47302,0.0474281,15.3284,5.44676,1.01463
374.313,340.432,473.598,55.72,0.407999,1.3763,14.4589,0.272247,0.0895673
605.397,248.635,423.03,18.0467,36.1589,0.701254,14.1717,0.929926,1.11043
396.655,167.557,296.576,1.61473,23.8628,14.6551,12.5607,6.4251,4.22398
552.886,421.502,342.63,9.87175,35.5653,36.5079,0.121164,3.39021,9.33276
481.477,444.225,280.826,62.722,1.79846,37.9492,1.3872,1.41766,20.1316
374.039,241.276,257.725,4.9009,10.8032,4.59995,6.3061,24.4849,8.90565
757.671,309.526,268.371,51.7288,4.71922,16.3245,1.86891,9.176,1.19543
429.335,290.07,318.861,23.2001,25.9825,1.98054,0.0459241,2.81034,0.256918
291.168,178.562,272.174,7.37991,38.1477,6.64242,14.872,0.745237,1.27014
397.479,138.533,291.793,14.1333,19.736,10.7071,0.0335663,1.11813,0.872936
741.857,301.252,336.316,24.9929,7.46313,8.78037,0.188995,22.8173,0.528373
273.248,308.462,295.27,2.68559,1.58723,26.6958,35.5229,0.317656,2.42313
497.503,298.58,313.157,24.6935,3.29429,7.85025,4.96789,0.824924,2.45344
705.369,269.895,419.376,6.85607,4.06284,14.2683,40.9508,1.27697,1.93316
600.988,392.408,353.578,10.4035,28.5871,5.45548,13.7695,0.433712,23.5038
