N_ag1_age2_1951,N_ag1_age3_1951,N_ag1_age4_1951,N_ag1_age5_1951,N_ag1_age6_1951,N_ag1_age7_1951,N_ag1_age8_1951,N_ag1_age9_1951,N_ag1_age10_1951
1057.42,592.277,274.672,47.845,3.33714,1.14286,35.2489,8.35528,11.3494
1239.23,785.723,370.261,2.30003,36.7766,3.69909,32.3324,2.73136,2.51581
725.34,701.742,319.935,3.12582,69.3593,22.9564,4.85691,1.06741,9.94822
1018.35,793.189,321.165,62.1491,12.7937,11.5501,2.93514,3.11985,0.597225
791.508,648.198,250.688,16.6275,33.2037,0.729918,44.8535,1.98998,30.8597
1002.48,667.961,245.393,67.5657,6.84373,32.7011,6.85404,0.0771219,18.7766
926.27,729.243,274.163,76.7491,10.1557,1.62311,43.9081,1.34752,2.03623
1377.07,827.392,313.368,12.8896,4.68109,65.7786,0.680837,35.622,4.51912
1004,833.551,481.841,49.7319,15.8889,1.11594,0.490979,4.97108,16.0498
1150.53,701.253,536.519,124.295,12.0118,0.614438,1.17483,1.36155,1.95336
1319.35,586.101,329.822,23.9806,81.7068,0.627485,12.2227,17.8721,6.12752
1213.09,964.278,311.876,3.13589,7.05319,0.717526,59.0751,6.93023,59.8481
906.74,851.267,229.329,3.23749,2.59107,6.76855,54.6646,2.16434,22.2676
1524.58,808.544,252.035,15.3423,0.700019,23.1051,17.3269,2.76958,72.723
1359.39,745.018,302.642,9.67412,11.5981,49.9666,0.126057,21.9199,22.8945
1228.01,963.952,304.369,62.7905,43.8936,15.9823,0.978277,0.608175,0.297279
1127.68,863.429,301.857,12.5641,0.520553,58.8325,4.60175,48.5413,11.5422
1143.71,759.739,310.888,77.5232,12.1294,30.0327,0.160825,1.59754,2.20743
1467.15,944.541,296.199,217.968,3.12647,0.448598,2.3942,1.99732,2.74777
1187.41,491.356,330.878,75.1088,6.13878,3.08503,25.8437,0.227028,4.64845
1080.67,733.554,260.425,4.84814,8.88569,3.1796,29.7705,2.40498,58.8786
743.204,555.293,233.807,6.91031,17.4749,2.38966,1.31944,7.62148,128.999
1262.35,697.827,303.267,21.6092,39.6995,5.84266,0.359311,21.7349,6.06255
982.058,610.952,186.801,30.5154,36.7515,2.45084,36.9712,3.11031,3.26936
1154.7,945.6,285.299,0.645184,86.4793,5.78494,14.2711,17.4994,4.72522
1067.05,677.593,327.593,73.085,0.497229,41.7016,14.6777,25.3636,30.7757
1159.76,797.892,246.679,105.72,4.53175,10.1196,7.85216,0.164587,17.7196
957.379,600.94,182.017,17.9026,0.358482,97.407,0.0427644,0.651155,12.7492
