ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1805.89,0.635409,0.765174,1230.94,668.267,0.235637,1.75458, 66.9945, 127.311,0.913891,1.00023,59.408,2.70348,0.31668,2.90617,0.333262,4.64357,0.407372,2.055,0.05,2.055,0.05,-1425.59
1425.99,0.594768,0.402271,969.823,78.2394,0.276423,1.68362, 92.1415, 132.932,1.17278,1.01215,147.138,2.65497,0.299856,2.92762,0.343768,4.59004,0.381559,2.055,0.05,2.055,0.05,-1406.72
1915.94,0.641172,0.495063,1076.12,153.513,0.251838,1.25382, 96.8949, 157.716,1.03266,1.00962,72.338,2.68149,0.312262,2.92006,0.332451,4.71152,0.410689,2.055,0.05,2.055,0.05,-1415.57
1861.93,0.724668,0.602923,1094.02,295.514,0.279035,1.48495, 141.09, 160.616,0.965408,1.0062,133.398,2.6343,0.28929,2.88381,0.334007,4.66728,0.405379,2.055,0.05,2.055,0.05,-1430.62
1702.01,0.595059,0.574557,1113.6,215.57,0.490414,1.52048, 59.7155, 136.809,1.01744,1.00035,44.2948,2.61203,0.287878,2.86885,0.321533,4.66814,0.407587,2.055,0.05,2.055,0.05,-1423
1496.14,0.706826,0.397757,1057.26,136.402,0.387481,1.44409, 89.7998, 134.515,1.08425,0.99353,76.4609,2.68596,0.316082,2.95514,0.342432,4.71863,0.414605,2.055,0.05,2.055,0.05,-1421.2
1413.17,0.82843,0.403858,1131.65,123.911,0.336187,1.45154, 80.5984, 115.806,1.05352,0.992993,79.7697,2.66405,0.297674,2.91617,0.341896,4.70625,0.41472,2.055,0.05,2.055,0.05,-1431.76
1498.17,0.708155,0.403746,961.197,68.0678,0.249008,1.66917, 95.4184, 150.82,1.10897,0.997385,110.403,2.64709,0.292101,2.8821,0.337495,4.63755,0.409866,2.055,0.05,2.055,0.05,-1430.64
1444.93,0.840001,0.461741,1119.46,82.172,0.336327,1.59452, 103.05, 119.889,0.976203,1.00603,91.9348,2.62023,0.287491,2.88766,0.334343,4.67503,0.418357,2.055,0.05,2.055,0.05,-1411.61
1500.41,0.909845,0.482528,1120.13,104.697,0.306936,1.23138, 123.481, 121.285,1.0016,1.00645,126.403,2.68161,0.306554,2.93674,0.349971,4.6575,0.398121,2.055,0.05,2.055,0.05,-1421.51
