region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr,,region,mp,sbt,sbo,dep,tac,hr
PRD,HS30-60_HR10,71.5457,63.7816,1.121729464,7.15457,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,70.2301,67.4852,1.040674103,7.02301,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,57.7,64.3025,0.897321255,5.77,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,40.4819,45.9559,0.880885806,4.04819,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,39.9031,52.862,0.754854149,3.99031,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,43.6516,77.2442,0.565111685,3.857516406,0.088370562,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,49.8446,67.3947,0.739592282,4.98446,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,41.2371,59.0046,0.698879409,4.12371,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,35.6937,46.276,0.771322068,3.56937,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,68.572,56.755,1.20821073,6.8572,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,37.0672,70.5961,0.525060166,2.780783398,0.075020055,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,25.1106,68.061,0.368942566,0.577063068,0.022980855,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,72.5613,49.3248,1.471091621,7.25613,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,46.9609,57.3887,0.818295239,4.69609,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,34.0989,51.2192,0.665744486,3.40989,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,87.1456,46.2974,1.882300086,8.71456,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,49.5444,75.5642,0.655659691,4.95444,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,44.8113,44.7953,1.00035718,4.48113,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,55.7208,49.6784,1.121630326,5.57208,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,58.9466,72.0711,0.817895106,5.89466,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,50.8435,49.5891,1.025295882,5.08435,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,55.9569,46.1246,1.213168244,5.59569,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,34.5125,44.7166,0.771805101,3.45125,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,70.1712,68.4823,1.024661847,7.01712,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,36.078,61.6267,0.585428069,3.432557962,0.09514269,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,38.0175,53.8642,0.705802741,3.80175,0.1,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,42.038,85.1224,0.493853557,2.716405273,0.064617852,,,,,,,,,,,,,,,,
PRD,HS30-60_HR10,31.601,63.9453,0.494188001,2.045511676,0.064729334,,,,,,,,,,,,,,,,
